filename,file prefix,sort order,Title#1,Author#1,Note#1,Description#1,Container#1,Container#2,Collection title#1,Collection dates#1,Collection number#1,Abstract#1,Collector#1,Biography#1,Subject#1,Collection size#1,Repository#1,Access restrictions#1,Copy restrictions#1,Preferred citation#1,ln_RECORDID,ln_MEDIAID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
hol_ripleyg1.tif,hol_ripleyg,1,"Ripley, George. ALS, 2 pages, October 22, 1877.","Ripley, George",page 1,Ripley presumes on his friendship with Holland to advocate a writer to Scribner's espoused by Rev. William Henry Channing.,Box 1 Folder 68,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429734,0,,
hol_ripleyg2.tif,hol_ripleyg,2,"Ripley, George. ALS, 2 pages, October 22, 1877.","Ripley, George",page 2,Ripley presumes on his friendship with Holland to advocate a writer to Scribner's espoused by Rev. William Henry Channing.,Box 1 Folder 68,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431282,0,,
hol_saxej1.tif,hol_saxej,1,"Saxe, John G. ALS, 1 page, April 6, 1875.","Saxe, John G",page 1,Saxe approves a sonnet and asks Holland to read the poem sent last week.,Box 1 Folder 69,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429740,125591,,hol_millerj_B1.jpg
hol_smithg1.tif,hol_smithg,1,"Smith, Gerritt. ALS, 1 page, March 24, 1874.","Smith, Gerritt",page 1,"Smith writes commending strongly a letter by Holland, which he feels he has to comment on despite his ill health. This letter written nine months before his death.",Box 1 Folder 70,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429746,125671,,hol_smithg1.jpg
hol_stanleyhB1.tif,hol_stanleyhB,1,"Stanley, Henry M. ALS, 2 pages, January 25, 1878.","Stanley, Henry M",page 1,"Stanley discourages Dr. Holland's overtures on behalf of Scribner's for the publication of his book ""Through the Dark Continent;"" since Scribner's did not do well with two previous books, he is inclined to go with Harper's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429758,125613,,hol_stanleyh_B1.jpg
hol_stanleyhB2.tif,hol_stanleyhB,2,"Stanley, Henry M. ALS, 2 pages, January 25, 1878.","Stanley, Henry M",page 2,"Stanley discourages Dr. Holland's overtures on behalf of Scribner's for the publication of his book ""Through the Dark Continent;"" since Scribner's did not do well with two previous books, he is inclined to go with Harper's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431302,125614,,hol_stanleyh_B2.jpg
hol_stanleyhA1.tif,hol_stanleyhA,1,"Stanley, Henry M. ALS, 4 pages, February 13, 1873","Stanley, Henry M",page 1,"Stanley suggests deferring the deadline on an article, expands the scope of the article, and offers the lure of plugging Scribner's enterprise in soliciting the article. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429752,125609,,hol_stanleyh_A1.jpg
hol_stanleyhA2.tif,hol_stanleyhA,2,"Stanley, Henry M. ALS, 4 pages, February 13, 1873","Stanley, Henry M",page 2,"Stanley suggests deferring the deadline on an article, expands the scope of the article, and offers the lure of plugging Scribner's enterprise in soliciting the article. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431287,125610,,hol_stanleyh_A2.jpg
hol_stanleyhA3.tif,hol_stanleyhA,3,"Stanley, Henry M. ALS, 4 pages, February 13, 1873","Stanley, Henry M",page 3,"Stanley suggests deferring the deadline on an article, expands the scope of the article, and offers the lure of plugging Scribner's enterprise in soliciting the article. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431292,125611,,hol_stanleyh_A3.jpg
hol_stanleyhA4.tif,hol_stanleyhA,4,"Stanley, Henry M. ALS, 4 pages, February 13, 1873","Stanley, Henry M",page 4,"Stanley suggests deferring the deadline on an article, expands the scope of the article, and offers the lure of plugging Scribner's enterprise in soliciting the article. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 71,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431297,125612,,hol_stanleyh_A4.jpg
hol_stedmaneB1.tif,hol_stedmaneB,1,"Stedman, Edmund C. ALS, 3 pages, October 24, 1877.","Stedman, Edmund C",page 1,"Stedman thanks Holland for a review, and expounds at length on his poem ""The Lord's Day Gale.""",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429770,125615,,hol_stedmane1_A1.jpg
hol_stedmaneB2.tif,hol_stedmaneB,2,"Stedman, Edmund C. ALS, 3 pages, October 24, 1877.","Stedman, Edmund C",page 2,"Stedman thanks Holland for a review, and expounds at length on his poem ""The Lord's Day Gale.""",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431322,125616,,hol_stedmane1_A2.jpg
hol_stedmaneB3.tif,hol_stedmaneB,3,"Stedman, Edmund C. ALS, 3 pages, October 24, 1877.","Stedman, Edmund C",page 3,"Stedman thanks Holland for a review, and expounds at length on his poem ""The Lord's Day Gale.""",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431327,125617,,hol_stedmane1_A3.jpg
hol_stedmaneA1.tif,hol_stedmaneA,1,"Stedman, Edmund C. ALS, 4 pages, February 1875","Stedman, Edmund C",page 1,"Stedman writes to praise and comment at length on Holland's novel ""Sevenoaks,"" then appearing serially in Scribner's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429764,125618,,hol_stedmane1_B1.jpg
hol_stedmaneA2.tif,hol_stedmaneA,2,"Stedman, Edmund C. ALS, 4 pages, February 1875","Stedman, Edmund C",page 2,"Stedman writes to praise and comment at length on Holland's novel ""Sevenoaks,"" then appearing serially in Scribner's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431307,125619,,hol_stedmane1_B2.jpg
hol_stedmaneA3.tif,hol_stedmaneA,3,"Stedman, Edmund C. ALS, 4 pages, February 1875","Stedman, Edmund C",page 3,"Stedman writes to praise and comment at length on Holland's novel ""Sevenoaks,"" then appearing serially in Scribner's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431312,125620,,hol_stedmane1_B3.jpg
hol_stedmaneA4.tif,hol_stedmaneA,4,"Stedman, Edmund C. ALS, 4 pages, February 1875","Stedman, Edmund C",page 4,"Stedman writes to praise and comment at length on Holland's novel ""Sevenoaks,"" then appearing serially in Scribner's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 72,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431317,125621,,hol_stedmane1_B4.jpg
hol_stoddarde1.tif,hol_stoddarde,1,"Stoddard, Elizabeth. ALS, 2 pages, [March 28].","Stoddard, Elizabeth",page 1,"Stoddard protests against critical morality in general, but against a Scribner's review of Bulwer-Lytton, and expounds at length on the weakness of Bulwer-Lytton's writings and on popular literary taste in America.",Box 1 Folder 73,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429776,125622,,hol_stoddarde1.jpg
hol_stoddarde2.tif,hol_stoddarde,2,"Stoddard, Elizabeth. ALS, 2 pages, [March 28].","Stoddard, Elizabeth",page 2,"Stoddard protests against critical morality in general, but against a Scribner's review of Bulwer-Lytton, and expounds at length on the weakness of Bulwer-Lytton's writings and on popular literary taste in America.",Box 1 Folder 73,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431332,125623,,hol_stoddarde2.jpg
hol_stoweh1.tif,hol_stoweh,1,"Stowe, Harriet Beecher. ALS, 4 pages, August 30, [1874].","Stowe, Harriet Beecher",page 1,"Stowe writes a remarkable letter, set off by Holland's article in defense of her brother, Henry Ward Beecher, in his trial for adultery. She comments on reactions of ""good"" people, on the low state of the periodical press, and on the remarkable bearing of her brother throughout the trauma. She commends Holland's novel ""Sevenoaks,"" then being serialized in Scribner's. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 74,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429782,125624,,hol_stoweh1.jpg
